Cod Cli,SKU,Metrics,Vol Paq
10111299,SKU 19,,5
10111299,SKU 14,,17
10111299,SKU 15,,12
10111301,SKU 8,,101
10111301,SKU 9,,1
10111301,SKU 11,,1
10111301,SKU 12,,1
10111301,SKU 13,,1
10111301,SKU 14,,1
10111301,SKU 15,,1
10111302,SKU 2,,10
10111302,SKU 3,,10
10111302,SKU 5,,5
10111302,SKU 16,,10
10111302,SKU 6,,10
10111302,SKU 7,,5
10111302,SKU 22,,10
10111302,SKU 24,,5
10111302,SKU 8,,110
10111302,SKU 9,,210
10111302,SKU 25,,5
10111302,SKU 10,,35
10111302,SKU 11,,80
10111302,SKU 12,,70
10111302,SKU 13,,60
10111302,SKU 17,,25
10111302,SKU 18,,10
10111302,SKU 14,,80
10111302,SKU 15,,110
10111302,SKU 20,,15
10111303,SKU 1,,80
10111303,SKU 2,,130
10111303,SKU 3,,90
10111303,SKU 4,,10
10111303,SKU 21,,19
10111303,SKU 5,,30
10111303,SKU 16,,30
10111303,SKU 6,,20
10111303,SKU 7,,80
10111303,SKU 22,,20
10111303,SKU 24,,20
10111303,SKU 8,,1100
10111303,SKU 9,,1510
10111303,SKU 25,,20
10111303,SKU 10,,200
10111303,SKU 11,,590
10111303,SKU 12,,710
10111303,SKU 13,,740
10111303,SKU 31,,5
10111303,SKU 17,,20
10111303,SKU 18,,80
10111303,SKU 19,,10
10111303,SKU 26,,10
10111303,SKU 14,,260
10111303,SKU 15,,760
10111303,SKU 20,,10
10111308,SKU 2,,60
10111308,SKU 21,,2
10111308,SKU 7,,10
10111308,SKU 8,,50
10111308,SKU 9,,60
10111308,SKU 10,,120
10111308,SKU 11,,60
10111308,SKU 12,,40
10111308,SKU 13,,25
10111308,SKU 14,,10
10111308,SKU 15,,1
10111309,SKU 2,,10
10111309,SKU 3,,10
10111309,SKU 8,,50
10111309,SKU 9,,40
10111309,SKU 11,,40
10111309,SKU 12,,40
10111309,SKU 13,,20
10111309,SKU 17,,30
10111309,SKU 14,,1
10111309,SKU 15,,20
10111310,SKU 1,,20
10111310,SKU 2,,20
10111310,SKU 27,,25
10111310,SKU 29,,25
10111310,SKU 4,,5
10111310,SKU 6,,50
10111310,SKU 7,,20
10111310,SKU 22,,20
10111310,SKU 24,,40
10111310,SKU 8,,131
10111310,SKU 9,,71
10111310,SKU 10,,40
10111310,SKU 11,,41
10111310,SKU 12,,31
10111310,SKU 13,,51
10111310,SKU 17,,40
10111310,SKU 18,,20
10111310,SKU 14,,1
10111310,SKU 15,,1
10111312,SKU 3,,40
10111312,SKU 5,,20
10111312,SKU 16,,10
10111312,SKU 8,,161
10111312,SKU 9,,11
10111312,SKU 11,,21
10111312,SKU 12,,1
10111312,SKU 13,,31
10111312,SKU 14,,31
10111312,SKU 15,,51
10111312,SKU 20,,10
10111313,SKU 8,,111
10111313,SKU 9,,91
10111313,SKU 10,,20
10111313,SKU 11,,51
10111313,SKU 12,,41
10111313,SKU 13,,11
10111313,SKU 14,,1
10111313,SKU 15,,1
10111314,SKU 1,,40
10111314,SKU 2,,30
10111314,SKU 7,,50
10111314,SKU 8,,41
10111314,SKU 9,,41
10111314,SKU 11,,41
10111314,SKU 12,,41
10111314,SKU 13,,1
10111314,SKU 14,,1
10111314,SKU 15,,1
10111315,SKU 1,,30
10111315,SKU 2,,30
10111315,SKU 7,,40
10111315,SKU 8,,131
10111315,SKU 9,,121
10111315,SKU 11,,121
10111315,SKU 12,,51
10111315,SKU 13,,1
10111315,SKU 14,,1
10111315,SKU 15,,1
10111317,SKU 1,,20
10111317,SKU 2,,50
10111317,SKU 29,,25
10111317,SKU 7,,20
10111317,SKU 8,,111
10111317,SKU 9,,91
10111317,SKU 11,,91
10111317,SKU 12,,41
10111317,SKU 13,,1
10111317,SKU 14,,23
10111317,SKU 15,,23
10111318,SKU 1,,40
10111318,SKU 2,,90
10111318,SKU 3,,60
10111318,SKU 4,,6
10111318,SKU 21,,6
10111318,SKU 7,,60
10111318,SKU 8,,161
10111318,SKU 9,,231
10111318,SKU 10,,70
10111318,SKU 11,,61
10111318,SKU 12,,131
10111318,SKU 13,,111
10111318,SKU 31,,6
10111318,SKU 14,,121
10111318,SKU 15,,91
10111318,SKU 20,,10
10111319,SKU 1,,30
10111319,SKU 7,,10
10111319,SKU 22,,20
10111319,SKU 24,,10
10111319,SKU 8,,241
10111319,SKU 9,,61
10111319,SKU 10,,20
10111319,SKU 11,,21
10111319,SKU 12,,11
10111319,SKU 13,,1
10111319,SKU 18,,10
10111319,SKU 14,,1
10111319,SKU 15,,12
10111320,SKU 2,,20
10111320,SKU 16,,10
10111320,SKU 7,,100
10111320,SKU 22,,10
10111320,SKU 8,,60
10111320,SKU 9,,40
10111320,SKU 10,,50
10111320,SKU 11,,10
10111320,SKU 12,,0
10111320,SKU 13,,25
10111320,SKU 14,,40
10111320,SKU 15,,30
10111323,SKU 8,,11
10111323,SKU 9,,1
10111323,SKU 10,,10
10111323,SKU 11,,31
10111323,SKU 12,,11
10111323,SKU 13,,1
10111323,SKU 14,,44
10111323,SKU 15,,1
10111324,SKU 1,,20
10111324,SKU 2,,40
10111324,SKU 7,,5
10111324,SKU 22,,15
10111324,SKU 8,,140
10111324,SKU 9,,70
10111324,SKU 25,,5
10111324,SKU 10,,20
10111324,SKU 11,,60
10111324,SKU 12,,40
10111324,SKU 13,,70
10111324,SKU 14,,41
10111324,SKU 15,,27
10111324,SKU 20,,5
10111326,SKU 1,,30
10111326,SKU 28,,10
10111326,SKU 2,,40
10111326,SKU 3,,10
10111326,SKU 27,,50
10111326,SKU 29,,50
10111326,SKU 21,,4
10111326,SKU 16,,5
10111326,SKU 7,,50
10111326,SKU 8,,171
10111326,SKU 9,,131
10111326,SKU 10,,15
10111326,SKU 11,,111
10111326,SKU 12,,61
10111326,SKU 13,,51
10111326,SKU 19,,10
10111326,SKU 14,,66
10111326,SKU 15,,12
10111327,SKU 1,,35
10111327,SKU 2,,5
10111327,SKU 3,,15
10111327,SKU 33,,25
10111327,SKU 5,,25
10111327,SKU 16,,15
10111327,SKU 6,,15
10111327,SKU 7,,50
10111327,SKU 22,,5
10111327,SKU 24,,5
10111327,SKU 8,,210
10111327,SKU 9,,40
10111327,SKU 10,,55
10111327,SKU 11,,130
10111327,SKU 12,,25
10111327,SKU 13,,35
10111327,SKU 18,,45
10111327,SKU 14,,50
10111327,SKU 15,,40
10111341,SKU 2,,100
10111341,SKU 3,,70
10111341,SKU 5,,10
10111341,SKU 16,,50
10111341,SKU 6,,30
10111341,SKU 7,,230
10111341,SKU 8,,400
10111341,SKU 9,,200
10111341,SKU 25,,200
10111341,SKU 10,,190
10111341,SKU 11,,500
10111341,SKU 12,,60
10111341,SKU 13,,160
10111341,SKU 17,,50
10111341,SKU 18,,20
10111341,SKU 19,,130
10111341,SKU 14,,140
10111341,SKU 15,,800
10111345,SKU 1,,20
10111345,SKU 2,,20
10111345,SKU 22,,10
10111345,SKU 8,,31
10111345,SKU 9,,21
10111345,SKU 11,,31
10111345,SKU 12,,1
10111345,SKU 13,,2
10111345,SKU 17,,20
10111345,SKU 19,,10
10111345,SKU 14,,21
10111345,SKU 15,,2
10111346,SKU 1,,20
10111346,SKU 2,,10
10111346,SKU 3,,20
10111346,SKU 16,,10
10111346,SKU 7,,60
10111346,SKU 22,,10
10111346,SKU 8,,130
10111346,SKU 9,,60
10111346,SKU 25,,20
10111346,SKU 10,,20
10111346,SKU 11,,90
10111346,SKU 12,,100
10111346,SKU 13,,60
10111346,SKU 17,,10
10111346,SKU 14,,20
10111346,SKU 15,,60
10111347,SKU 24,,10
10111347,SKU 8,,241
10111347,SKU 9,,61
10111347,SKU 11,,11
10111347,SKU 12,,11
10111347,SKU 13,,1
10111347,SKU 14,,1
10111347,SKU 15,,1
10111348,SKU 2,,20
10111348,SKU 8,,20
10111348,SKU 9,,10
10111348,SKU 11,,10
10111348,SKU 19,,20
10111348,SKU 14,,11
10111348,SKU 15,,1
10111349,SKU 1,,10
10111349,SKU 2,,20
10111349,SKU 8,,121
10111349,SKU 9,,91
10111349,SKU 11,,41
10111349,SKU 12,,21
10111349,SKU 13,,1
10111349,SKU 14,,17
10111349,SKU 15,,18
10111350,SKU 1,,10
10111350,SKU 2,,20
10111350,SKU 4,,5
10111350,SKU 7,,10
10111350,SKU 8,,321
10111350,SKU 9,,181
10111350,SKU 11,,71
10111350,SKU 12,,51
10111350,SKU 13,,11
10111350,SKU 14,,1
10111350,SKU 15,,34
10111350,SKU 20,,40
10111351,SKU 8,,10
10111351,SKU 9,,0
10111351,SKU 11,,10
10111351,SKU 12,,0
10111351,SKU 13,,0
10111351,SKU 14,,0
10111351,SKU 15,,0
10111353,SKU 1,,5
10111353,SKU 2,,5
10111353,SKU 7,,30
10111353,SKU 8,,55
10111353,SKU 9,,70
10111353,SKU 11,,30
10111353,SKU 12,,15
10111353,SKU 13,,15
10111353,SKU 14,,20
10111353,SKU 15,,55
10111356,SKU 1,,10
10111356,SKU 2,,80
10111356,SKU 3,,40
10111356,SKU 5,,30
10111356,SKU 16,,20
10111356,SKU 7,,20
10111356,SKU 8,,110
10111356,SKU 9,,30
10111356,SKU 10,,40
10111356,SKU 11,,120
10111356,SKU 12,,20
10111356,SKU 13,,70
10111356,SKU 14,,104
10111356,SKU 15,,74
10111356,SKU 20,,10
10111357,SKU 1,,20
10111357,SKU 2,,30
10111357,SKU 7,,110
10111357,SKU 8,,150
10111357,SKU 9,,40
10111357,SKU 10,,50
10111357,SKU 11,,60
10111357,SKU 12,,15
10111357,SKU 13,,30
10111357,SKU 14,,30
10111357,SKU 15,,40
10111360,SKU 1,,10
10111360,SKU 28,,25
10111360,SKU 2,,20
10111360,SKU 3,,10
10111360,SKU 4,,3
10111360,SKU 21,,3
10111360,SKU 16,,5
10111360,SKU 7,,10
10111360,SKU 8,,51
10111360,SKU 9,,61
10111360,SKU 25,,10
10111360,SKU 10,,35
10111360,SKU 11,,21
10111360,SKU 12,,31
10111360,SKU 13,,11
10111360,SKU 14,,6
10111360,SKU 15,,1
10111361,SKU 1,,5
10111361,SKU 4,,1
10111361,SKU 16,,10
10111361,SKU 7,,10
10111361,SKU 8,,40
10111361,SKU 9,,30
10111361,SKU 10,,80
10111361,SKU 11,,30
10111361,SKU 12,,15
10111361,SKU 17,,5
10111361,SKU 18,,5
10111361,SKU 14,,20
10111361,SKU 15,,1
10111362,SKU 1,,40
10111362,SKU 2,,20
10111362,SKU 16,,10
10111362,SKU 7,,20
10111362,SKU 8,,131
10111362,SKU 9,,41
10111362,SKU 10,,140
10111362,SKU 11,,71
10111362,SKU 12,,1
10111362,SKU 13,,21
10111362,SKU 14,,11
10111362,SKU 15,,51
10111363,SKU 4,,3
10111363,SKU 21,,2
10111363,SKU 8,,10
10111363,SKU 9,,10
10111363,SKU 10,,40
10111363,SKU 11,,5
10111363,SKU 12,,10
10111363,SKU 13,,1
10111363,SKU 14,,11
10111363,SKU 15,,11
10111364,SKU 5,,10
10111364,SKU 6,,10
10111364,SKU 8,,41
10111364,SKU 9,,1
10111364,SKU 10,,30
10111364,SKU 11,,1
10111364,SKU 12,,1
10111364,SKU 13,,1
10111364,SKU 31,,25
10111364,SKU 14,,1
10111364,SKU 15,,1
10111365,SKU 1,,5
10111365,SKU 2,,5
10111365,SKU 7,,5
10111365,SKU 8,,15
10111365,SKU 9,,15
10111365,SKU 11,,5
10111365,SKU 12,,10
10111365,SKU 13,,1
10111365,SKU 14,,5
10111365,SKU 15,,6
10111367,SKU 2,,140
10111367,SKU 3,,30
10111367,SKU 5,,10
10111367,SKU 6,,5
10111367,SKU 7,,5
10111367,SKU 22,,5
10111367,SKU 24,,5
10111367,SKU 8,,81
10111367,SKU 9,,71
10111367,SKU 10,,120
10111367,SKU 11,,51
10111367,SKU 12,,71
10111367,SKU 13,,51
10111367,SKU 14,,6
10111367,SKU 15,,51
10111367,SKU 20,,25
10111368,SKU 7,,20
10111368,SKU 8,,20
10111368,SKU 9,,10
10111368,SKU 11,,10
10111368,SKU 13,,20
10111368,SKU 14,,10
10111368,SKU 15,,10
10111459,SKU 8,,50
10111459,SKU 9,,30
10111459,SKU 15,,1
10111462,SKU 2,,5
10111462,SKU 5,,10
10111462,SKU 7,,5
10111462,SKU 8,,11
10111462,SKU 9,,11
10111462,SKU 11,,11
10111462,SKU 12,,11
10111462,SKU 13,,1
10111462,SKU 14,,1
10111462,SKU 15,,11
10111464,SKU 1,,30
10111464,SKU 22,,20
10111464,SKU 24,,10
10111464,SKU 8,,41
10111464,SKU 9,,31
10111464,SKU 11,,1
10111464,SKU 12,,11
10111464,SKU 13,,6
10111464,SKU 14,,1
10111464,SKU 15,,1
10111466,SKU 2,,40
10111466,SKU 7,,70
10111466,SKU 8,,131
10111466,SKU 9,,101
10111466,SKU 10,,40
10111466,SKU 11,,21
10111466,SKU 12,,81
10111466,SKU 13,,41
10111466,SKU 14,,1
10111466,SKU 15,,11
10111466,SKU 20,,30
10111467,SKU 2,,90
10111467,SKU 7,,50
10111467,SKU 8,,181
10111467,SKU 9,,61
10111467,SKU 10,,70
10111467,SKU 11,,61
10111467,SKU 12,,21
10111467,SKU 13,,1
10111467,SKU 14,,1
10111467,SKU 15,,1
10111468,SKU 2,,20
10111468,SKU 8,,40
10111468,SKU 9,,10
10111468,SKU 13,,1
10111468,SKU 14,,1
10111468,SKU 15,,1
10111469,SKU 1,,10
10111469,SKU 2,,10
10111469,SKU 3,,30
10111469,SKU 33,,100
10111469,SKU 21,,28
10111469,SKU 16,,10
10111469,SKU 6,,10
10111469,SKU 7,,50
10111469,SKU 8,,280
10111469,SKU 9,,220
10111469,SKU 10,,30
10111469,SKU 11,,130
10111469,SKU 12,,30
10111469,SKU 13,,40
10111469,SKU 31,,40
10111469,SKU 19,,20
10111469,SKU 14,,20
10111469,SKU 15,,30
10111469,SKU 20,,5
10111470,SKU 2,,5
10111470,SKU 8,,31
10111470,SKU 9,,21
10111470,SKU 10,,5
10111470,SKU 11,,51
10111470,SKU 12,,11
10111470,SKU 13,,21
10111470,SKU 14,,1
10111470,SKU 15,,1
10111477,SKU 1,,20
10111477,SKU 2,,5
10111477,SKU 7,,5
10111477,SKU 8,,21
10111477,SKU 9,,1
10111477,SKU 11,,41
10111477,SKU 12,,21
10111477,SKU 13,,1
10111477,SKU 14,,1
10111477,SKU 15,,1
10111478,SKU 1,,10
10111478,SKU 2,,10
10111478,SKU 3,,20
10111478,SKU 8,,30
10111478,SKU 9,,10
10111478,SKU 10,,25
10111478,SKU 11,,20
10111478,SKU 12,,10
10111478,SKU 13,,60
10111478,SKU 14,,1
10111478,SKU 15,,6
10111481,SKU 8,,10
10111481,SKU 9,,10
10111481,SKU 11,,5
10111481,SKU 12,,5
10111482,SKU 1,,130
10111482,SKU 30,,5
10111482,SKU 28,,10
10111482,SKU 2,,100
10111482,SKU 3,,80
10111482,SKU 27,,25
10111482,SKU 29,,25
10111482,SKU 33,,25
10111482,SKU 4,,18
10111482,SKU 21,,30
10111482,SKU 5,,5
10111482,SKU 16,,30
10111482,SKU 6,,5
10111482,SKU 7,,90
10111482,SKU 22,,15
10111482,SKU 24,,15
10111482,SKU 8,,660
10111482,SKU 9,,495
10111482,SKU 25,,30
10111482,SKU 10,,40
10111482,SKU 11,,490
10111482,SKU 12,,265
10111482,SKU 13,,100
10111482,SKU 17,,10
10111482,SKU 18,,45
10111482,SKU 19,,25
10111482,SKU 26,,5
10111482,SKU 14,,255
10111482,SKU 15,,495
10111482,SKU 23,,10
10111484,SKU 1,,20
10111484,SKU 2,,10
10111484,SKU 3,,10
10111484,SKU 7,,10
10111484,SKU 8,,40
10111484,SKU 9,,30
10111484,SKU 11,,40
10111484,SKU 12,,20
10111484,SKU 13,,25
10111484,SKU 14,,10
10111484,SKU 15,,5
10111485,SKU 1,,10
10111485,SKU 2,,10
10111485,SKU 3,,10
10111485,SKU 7,,10
10111485,SKU 8,,10
10111485,SKU 9,,10
10111485,SKU 10,,10
10111485,SKU 11,,10
10111485,SKU 12,,10
10111485,SKU 13,,10
10111485,SKU 14,,10
10111485,SKU 15,,10
10111487,SKU 7,,30
10111487,SKU 8,,60
10111487,SKU 9,,20
10111487,SKU 11,,30
10111487,SKU 15,,1
10111492,SKU 1,,10
10111492,SKU 2,,20
10111492,SKU 16,,15
10111492,SKU 6,,5
10111492,SKU 7,,15
10111492,SKU 8,,90
10111492,SKU 9,,30
10111492,SKU 10,,15
10111492,SKU 11,,30
10111492,SKU 12,,30
10111492,SKU 13,,20
10111492,SKU 14,,10
10111492,SKU 15,,25
10111493,SKU 7,,10
10111493,SKU 22,,5
10111493,SKU 9,,10
10111493,SKU 11,,10
10111493,SKU 12,,5
10111493,SKU 15,,1
10111496,SKU 2,,10
10111496,SKU 7,,20
10111496,SKU 8,,10
10111496,SKU 9,,40
10111496,SKU 11,,20
10111496,SKU 12,,30
10111496,SKU 13,,10
10111496,SKU 14,,1
10111496,SKU 15,,1
10111497,SKU 16,,10
10111497,SKU 8,,11
10111497,SKU 9,,1
10111497,SKU 11,,1
10111497,SKU 12,,1
10111497,SKU 13,,1
10111497,SKU 14,,1
10111497,SKU 15,,1
10111499,SKU 4,,1
10111499,SKU 21,,1
10111499,SKU 7,,10
10111499,SKU 8,,21
10111499,SKU 9,,1
10111499,SKU 11,,1
10111499,SKU 12,,1
10111499,SKU 13,,1
10111499,SKU 17,,20
10111499,SKU 18,,10
10111499,SKU 14,,1
10111499,SKU 15,,1
10111501,SKU 7,,20
10111501,SKU 8,,61
10111501,SKU 9,,26
10111501,SKU 10,,10
10111501,SKU 11,,51
10111501,SKU 12,,16
10111501,SKU 13,,11
10111501,SKU 18,,5
10111501,SKU 14,,1
10111501,SKU 15,,12
10111502,SKU 29,,10
10111502,SKU 8,,51
10111502,SKU 9,,31
10111502,SKU 11,,11
10111502,SKU 12,,16
10111502,SKU 13,,1
10111502,SKU 14,,1
10111502,SKU 15,,1
10111503,SKU 8,,10
10111503,SKU 9,,10
10111503,SKU 14,,5
10111503,SKU 15,,6
10111504,SKU 8,,51
10111504,SKU 9,,11
10111504,SKU 11,,11
10111504,SKU 12,,11
10111504,SKU 13,,1
10111504,SKU 14,,12
10111504,SKU 15,,11
10111505,SKU 1,,15
10111505,SKU 8,,111
10111505,SKU 9,,41
10111505,SKU 25,,10
10111505,SKU 10,,10
10111505,SKU 11,,26
10111505,SKU 12,,16
10111505,SKU 13,,1
10111505,SKU 19,,5
10111505,SKU 14,,1
10111505,SKU 15,,1
10111506,SKU 2,,10
10111506,SKU 7,,10
10111506,SKU 8,,21
10111506,SKU 9,,21
10111506,SKU 10,,10
10111506,SKU 11,,21
10111506,SKU 12,,1
10111506,SKU 13,,1
10111506,SKU 14,,31
10111506,SKU 15,,1
10111507,SKU 2,,3
10111507,SKU 3,,10
10111507,SKU 5,,5
10111507,SKU 16,,15
10111507,SKU 6,,5
10111507,SKU 8,,110
10111507,SKU 9,,155
10111507,SKU 25,,15
10111507,SKU 11,,110
10111507,SKU 12,,60
10111507,SKU 13,,70
10111507,SKU 18,,20
10111507,SKU 26,,5
10111507,SKU 14,,70
10111507,SKU 15,,110
10111508,SKU 2,,10
10111508,SKU 3,,10
10111508,SKU 8,,21
10111508,SKU 9,,1
10111508,SKU 10,,30
10111508,SKU 11,,51
10111508,SKU 12,,11
10111508,SKU 13,,1
10111508,SKU 14,,11
10111508,SKU 15,,21
10111509,SKU 8,,11
10111509,SKU 9,,16
10111509,SKU 11,,11
10111509,SKU 12,,1
10111509,SKU 13,,11
10111509,SKU 14,,31
10111509,SKU 15,,11
10111510,SKU 1,,25
10111510,SKU 2,,30
10111510,SKU 3,,10
10111510,SKU 7,,130
10111510,SKU 8,,170
10111510,SKU 9,,180
10111510,SKU 10,,35
10111510,SKU 11,,40
10111510,SKU 12,,45
10111510,SKU 13,,60
10111510,SKU 17,,5
10111510,SKU 14,,10
10111510,SKU 15,,55
10111510,SKU 20,,5
10111511,SKU 3,,10
10111511,SKU 7,,20
10111511,SKU 8,,11
10111511,SKU 9,,11
10111511,SKU 11,,41
10111511,SKU 12,,1
10111511,SKU 13,,1
10111511,SKU 14,,1
10111511,SKU 15,,1
10111516,SKU 8,,30
10111517,SKU 2,,20
10111517,SKU 3,,10
10111517,SKU 5,,5
10111517,SKU 7,,15
10111517,SKU 22,,5
10111517,SKU 8,,180
10111517,SKU 9,,60
10111517,SKU 25,,15
10111517,SKU 10,,20
10111517,SKU 11,,100
10111517,SKU 12,,30
10111517,SKU 13,,30
10111517,SKU 14,,38
10111517,SKU 15,,63
10111519,SKU 1,,10
10111519,SKU 2,,20
10111519,SKU 8,,31
10111519,SKU 9,,21
10111519,SKU 11,,11
10111519,SKU 12,,1
10111519,SKU 13,,11
10111519,SKU 14,,1
10111519,SKU 15,,1
10111520,SKU 1,,25
10111520,SKU 2,,5
10111520,SKU 33,,25
10111520,SKU 5,,10
10111520,SKU 6,,5
10111520,SKU 7,,5
10111520,SKU 8,,125
10111520,SKU 9,,25
10111520,SKU 10,,5
10111520,SKU 11,,45
10111520,SKU 12,,20
10111520,SKU 13,,20
10111520,SKU 18,,5
10111520,SKU 14,,10
10111520,SKU 15,,1
10111521,SKU 8,,20
10111521,SKU 9,,20
10111521,SKU 11,,10
10111521,SKU 15,,11
10111522,SKU 7,,30
10111522,SKU 8,,30
10111522,SKU 9,,10
10111522,SKU 10,,30
10111522,SKU 11,,20
10111522,SKU 12,,30
10111522,SKU 13,,30
10111522,SKU 14,,21
10111522,SKU 15,,21
10111524,SKU 1,,20
10111524,SKU 2,,10
10111524,SKU 3,,10
10111524,SKU 6,,10
10111524,SKU 8,,21
10111524,SKU 9,,31
10111524,SKU 10,,50
10111524,SKU 11,,1
10111524,SKU 12,,1
10111524,SKU 13,,11
10111524,SKU 14,,1
10111524,SKU 15,,1
10111525,SKU 1,,30
10111525,SKU 2,,10
10111525,SKU 3,,10
10111525,SKU 5,,5
10111525,SKU 6,,10
10111525,SKU 7,,15
10111525,SKU 22,,5
10111525,SKU 8,,81
10111525,SKU 9,,81
10111525,SKU 10,,25
10111525,SKU 11,,41
10111525,SKU 12,,31
10111525,SKU 13,,21
10111525,SKU 17,,5
10111525,SKU 18,,5
10111525,SKU 14,,11
10111525,SKU 15,,16
10111528,SKU 1,,30
10111528,SKU 28,,10
10111528,SKU 2,,40
10111528,SKU 3,,20
10111528,SKU 5,,10
10111528,SKU 16,,10
10111528,SKU 6,,20
10111528,SKU 7,,50
10111528,SKU 8,,170
10111528,SKU 9,,80
10111528,SKU 10,,40
10111528,SKU 11,,120
10111528,SKU 12,,50
10111528,SKU 13,,60
10111528,SKU 14,,15
10111528,SKU 15,,15
10111529,SKU 1,,20
10111529,SKU 28,,10
10111529,SKU 2,,20
10111529,SKU 3,,40
10111529,SKU 5,,30
10111529,SKU 6,,10
10111529,SKU 7,,50
10111529,SKU 8,,240
10111529,SKU 9,,130
10111529,SKU 10,,80
10111529,SKU 11,,160
10111529,SKU 12,,60
10111529,SKU 13,,60
10111529,SKU 14,,25
10111529,SKU 15,,30
10111531,SKU 2,,20
10111531,SKU 4,,8
10111531,SKU 8,,71
10111531,SKU 9,,21
10111531,SKU 11,,21
10111531,SKU 12,,1
10111531,SKU 13,,1
10111531,SKU 18,,20
10111531,SKU 19,,-3
10111531,SKU 14,,12
10111531,SKU 15,,23
10111533,SKU 8,,21
10111533,SKU 9,,1
10111533,SKU 10,,30
10111533,SKU 11,,21
10111533,SKU 12,,21
10111533,SKU 13,,21
10111533,SKU 14,,1
10111533,SKU 15,,1
10111534,SKU 1,,10
10111534,SKU 2,,15
10111534,SKU 3,,15
10111534,SKU 7,,10
10111534,SKU 8,,80
10111534,SKU 9,,70
10111534,SKU 10,,40
10111534,SKU 11,,70
10111534,SKU 12,,40
10111534,SKU 13,,50
10111534,SKU 15,,1
10111537,SKU 1,,10
10111537,SKU 2,,30
10111537,SKU 3,,50
10111537,SKU 7,,10
10111537,SKU 8,,120
10111537,SKU 9,,70
10111537,SKU 10,,40
10111537,SKU 11,,70
10111537,SKU 12,,40
10111537,SKU 13,,30
10111537,SKU 14,,20
10111537,SKU 15,,10
10111539,SKU 8,,21
10111539,SKU 9,,21
10111539,SKU 11,,11
10111539,SKU 12,,1
10111539,SKU 13,,1
10111539,SKU 14,,1
10111539,SKU 15,,44
10111540,SKU 1,,35
10111540,SKU 2,,60
10111540,SKU 5,,10
10111540,SKU 16,,5
10111540,SKU 6,,10
10111540,SKU 8,,600
10111540,SKU 9,,310
10111540,SKU 10,,30
10111540,SKU 11,,45
10111540,SKU 12,,35
10111540,SKU 13,,5
10111540,SKU 14,,1
10111540,SKU 15,,5
10111542,SKU 1,,10
10111542,SKU 2,,10
10111542,SKU 8,,30
10111542,SKU 9,,40
10111542,SKU 11,,30
10111542,SKU 12,,10
10111542,SKU 13,,1
10111542,SKU 14,,1
10111542,SKU 15,,1
10111543,SKU 1,,50
10111543,SKU 2,,30
10111543,SKU 5,,5
10111543,SKU 6,,10
10111543,SKU 7,,10
10111543,SKU 22,,10
10111543,SKU 8,,5
10111543,SKU 9,,30
10111543,SKU 11,,5
10111543,SKU 12,,10
10111543,SKU 13,,5
10111543,SKU 26,,5
10111543,SKU 14,,5
10111543,SKU 15,,5
10111544,SKU 2,,30
10111544,SKU 6,,10
10111544,SKU 8,,91
10111544,SKU 9,,81
10111544,SKU 10,,20
10111544,SKU 11,,51
10111544,SKU 12,,51
10111544,SKU 13,,31
10111544,SKU 17,,10
10111544,SKU 18,,10
10111544,SKU 14,,23
10111544,SKU 15,,23
10111545,SKU 1,,550
10111545,SKU 2,,780
10111545,SKU 3,,630
10111545,SKU 5,,40
10111545,SKU 16,,120
10111545,SKU 6,,20
10111545,SKU 7,,100
10111545,SKU 22,,40
10111545,SKU 24,,50
10111545,SKU 8,,17350
10111545,SKU 9,,9850
10111545,SKU 10,,1070
10111545,SKU 11,,4200
10111545,SKU 12,,1620
10111545,SKU 13,,1390
10111545,SKU 17,,60
10111545,SKU 14,,410
10111545,SKU 15,,490
10111545,SKU 20,,200
10111546,SKU 8,,31
10111546,SKU 9,,1
10111546,SKU 10,,10
10111546,SKU 11,,6
10111546,SKU 12,,1
10111546,SKU 13,,1
10111546,SKU 14,,1
10111546,SKU 15,,1
10111547,SKU 1,,20
10111547,SKU 2,,50
10111547,SKU 7,,70
10111547,SKU 8,,151
10111547,SKU 9,,101
10111547,SKU 10,,45
10111547,SKU 11,,101
10111547,SKU 12,,31
10111547,SKU 13,,1
10111547,SKU 14,,1
10111547,SKU 15,,1
10111547,SKU 20,,5
10111548,SKU 8,,1
10111548,SKU 9,,111
10111548,SKU 10,,20
10111548,SKU 11,,21
10111548,SKU 12,,21
10111548,SKU 13,,1
10111548,SKU 14,,1
10111548,SKU 15,,1
10111549,SKU 2,,10
10111549,SKU 7,,5
10111549,SKU 8,,11
10111549,SKU 9,,11
10111549,SKU 11,,21
10111549,SKU 12,,6
10111549,SKU 13,,6
10111549,SKU 14,,1
10111549,SKU 15,,1
10111550,SKU 2,,10
10111550,SKU 8,,100
10111550,SKU 9,,50
10111550,SKU 10,,70
10111550,SKU 11,,0
10111550,SKU 12,,70
10111550,SKU 13,,0
10111550,SKU 14,,0
10111550,SKU 15,,0
10111551,SKU 1,,10
10111551,SKU 2,,29
10111551,SKU 32,,25
10111551,SKU 4,,2
10111551,SKU 21,,2
10111551,SKU 16,,10
10111551,SKU 6,,10
10111551,SKU 7,,10
10111551,SKU 22,,10
10111551,SKU 8,,30
10111551,SKU 9,,40
10111551,SKU 25,,20
10111551,SKU 10,,30
10111551,SKU 11,,70
10111551,SKU 12,,20
10111551,SKU 13,,11
10111551,SKU 17,,5
10111551,SKU 19,,5
10111551,SKU 14,,12
